SourceID Photons AvgX AvgY
83.000000 1324855 3255.726947 3097.890104
145.000000 1331259 2291.360326 3242.345139
207.000000 1364499 218.706986 1822.429885
655.000000 2033 3927.523856 3459.988687
818.000000 1338259 534.657421 3316.087201
930.000000 1373001 1593.069484 71.718213
996.000000 1330876 2827.674644 2656.795668
1129.000000 1328477 3548.563581 4001.142509
1375.000000 1350326 3880.380056 1609.966058
2096.000000 1371599 2735.345303 80.056528
2131.000000 1382997 272.828434 774.540695
2310.000000 1350973 2955.300891 1747.523925
2315.000000 492 3881.392276 3938.955285
2547.000000 1375467 60.799286 1411.629554
2597.000000 1338553 647.409344 2959.995755
2604.000000 1333144 2821.820612 3784.450098
3015.000000 1328262 2968.166987 2713.260348
3019.000000 1379708 2378.441177 620.336017
3267.000000 1359011 337.161927 2069.014097
3275.000000 1324258 3937.402652 3878.246106
3304.000000 1998 3932.927928 2405.883884
3437.000000 1331570 2467.774672 2694.653880
3554.000000 1336208 900.839136 3325.746453
4204.000000 1338872 165.823125 2916.888411
4366.000000 1337401 2190.889590 2622.855168
4446.000000 1612 3919.452233 2872.174318
5287.000000 1376800 2362.502633 321.178690
5456.000000 1337388 861.681825 3052.287453
5598.000000 1329984 3300.505393 2454.879045
5700.000000 1331079 3016.706277 2589.797606
5782.000000 591 143.727580 1843.299492
5785.000000 1378146 1318.410948 255.792426
6074.000000 1345100 2076.589549 2323.003853
6079.000000 1171 3382.207515 88.245090
6339.000000 1583 79.003159 358.305749
6542.000000 1341427 983.878948 2696.708417
7576.000000 1329969 2567.871063 2794.801562
7598.000000 1372487 2864.138487 1052.849116
7757.000000 1362132 3606.378661 1286.719051
7809.000000 1374425 357.432886 1391.216063
7855.000000 1343407 3376.391972 1906.663657
7967.000000 1371686 2862.475562 149.930915
8148.000000 1375340 2175.305885 1057.686922
8180.000000 1372028 3124.973294 779.801209
8292.000000 1340067 1894.725150 3889.437213
8467.000000 1349498 2339.325852 2083.341445
8550.000000 1332334 2370.902733 2811.499620
8631.000000 1351561 2976.274254 1853.106498
8914.000000 1343071 1351.153852 3831.600154
9103.000000 1322796 3418.671799 2814.138865
9242.000000 1380548 1889.147496 801.265884
9478.000000 3110 51.477814 2032.330868
9517.000000 1351632 2963.875673 1810.645052
9644.000000 1343426 372.028811 2652.599555
9793.000000 1338834 1087.523098 2989.679262
