SourceID Photons AvgX AvgY
18.000000 1378286 3572.279832 1959.959331
1013.000000 1348863 1790.275809 2422.441832
1455.000000 1406123 1916.383267 1019.036029
2075.000000 1348588 1156.364420 2295.079668
2856.000000 1359719 3877.811979 3556.345197
2984.000000 1411552 206.632543 340.594969
3196.000000 1322134 520.510655 3251.360472
3226.000000 1319561 368.177439 3381.994162
3672.000000 816 129.881127 2581.281863
4100.000000 1426610 2840.066048 449.610347
4330.000000 1389321 500.143373 1085.756926
4637.000000 1424657 3493.938328 431.334155
4958.000000 1415826 3841.153369 964.888837
5695.000000 1331577 1429.438683 3995.761539
5750.000000 1377382 3751.195066 1951.069682
5879.000000 1424778 3419.901298 453.351084
6026.000000 1422567 1825.584848 509.715223
6134.000000 1369383 736.557205 1618.517975
6190.000000 1372445 2310.360891 1828.617556
6252.000000 1427009 2804.777326 208.201387
6272.000000 1331188 1749.324583 3468.663308
6482.000000 1413206 2354.747333 868.686777
6483.000000 3402 55.567901 493.472369
6553.000000 1391612 3146.957008 1533.725127
6578.000000 1336628 676.524812 2475.645144
6664.000000 1318415 83.997989 3574.066880
6803.000000 1414706 3334.225619 951.413367
7027.000000 1387195 3672.933342 1663.626035
7119.000000 1413120 237.315063 141.030944
7402.000000 1416032 2960.568685 853.234118
7587.000000 1344997 1569.227782 2491.135027
7726.000000 1330752 759.450699 2862.310527
7995.000000 1341756 2507.735117 3091.381857
8146.000000 1357110 3787.136004 3961.083770
8174.000000 1385910 1778.632735 1448.635979
8453.000000 1355037 2961.356835 2723.609440
8574.000000 1408668 923.448294 757.660339
8789.000000 1416832 2925.982487 883.274575
8941.000000 1320190 363.891847 3526.742269
9152.000000 1354447 3503.422377 3637.414155
9255.000000 1352135 2323.081098 2498.762295
9491.000000 1386607 623.123464 1138.699324
9626.000000 1411465 3986.700047 344.529406
