SourceID Photons AvgX AvgY
22.000000 1360669 1599.497221 2409.533776
469.000000 1356440 219.592929 809.450686
856.000000 1363917 504.433024 2629.686801
1105.000000 1338945 10.246414 894.833435
1563.000000 1362583 3358.112585 2747.213520
1627.000000 1371380 1892.382546 3154.834936
1692.000000 1352343 3772.260674 2362.434417
2168.000000 1368932 2789.154709 2930.450816
3016.000000 1354123 2416.882737 1465.738296
3045.000000 1357154 3943.225094 655.333338
3379.000000 1367489 2467.403944 2964.853113
3391.000000 1352421 2411.529441 2135.953024
3572.000000 1368739 2406.431326 389.071279
3730.000000 1358471 1090.395728 2245.834643
3934.000000 1356741 2984.510656 915.019533
3941.000000 1369312 2964.257134 3071.998160
4899.000000 1359774 3202.211283 2521.987906
5395.000000 1361024 653.537481 2175.713192
5407.000000 1358066 3481.170683 790.119374
5660.000000 1368528 488.973265 2950.696746
5752.000000 1353198 3873.628946 2182.973996
6326.000000 1388982 1624.808339 3883.888885
6402.000000 1357432 2631.744495 949.804840
6494.000000 1355368 194.581705 1578.129129
6587.000000 1067 2207.443299 126.833177
6748.000000 1369066 929.012227 3023.935310
6863.000000 980 89.825510 439.529592
6922.000000 1357516 764.463147 2290.754381
7294.000000 1366902 1608.964174 2952.047804
7555.000000 1371512 1986.048592 3189.482051
7930.000000 1953 3937.016897 45.293907
7992.000000 1379281 293.935103 3461.554326
8103.000000 1351323 3746.911329 1307.036301
8168.000000 1351872 3923.065185 1057.670196
8179.000000 1353540 2152.363654 1653.084377
8298.000000 1367453 1664.068150 454.158637
8535.000000 1355620 3003.964123 1064.624218
8568.000000 1363782 3823.807345 444.379637
8620.000000 1357766 1314.032897 2294.442827
8770.000000 1221626 1729.462248 4068.118057
9072.000000 1351640 2657.869670 1471.200505
9305.000000 1359110 661.202605 2330.825863
9334.000000 1353129 947.997629 1511.029136
9422.000000 1356159 2672.083277 907.292751
9545.000000 1355388 1330.170009 1573.219751
9576.000000 1385690 3803.658477 3577.988899
