SourceID Photons AvgX AvgY
144.000000 1339040 360.411342 117.694544
242.000000 1363216 2039.866556 2815.300613
269.000000 1383729 1687.959102 3542.395455
433.000000 1386754 1407.171825 3614.323968
498.000000 1211 3724.543353 3979.661437
613.000000 1348585 479.111965 842.892431
669.000000 1387885 1437.647247 3841.076396
1361.000000 1342651 1516.608596 591.867747
1650.000000 1356465 508.776536 2197.874735
1926.000000 1341097 3775.811010 1842.233187
1998.000000 59908 3991.070041 3961.260366
2030.000000 1341627 2861.106804 694.563733
2217.000000 1340235 839.423530 188.345574
3053.000000 1368591 1573.221053 2901.821266
3241.000000 1343217 2974.876346 1298.592064
3549.000000 1354315 2425.896679 2595.620260
3591.000000 1346983 1884.116755 1120.810476
3647.000000 1349516 973.856218 1877.048544
3940.000000 1343985 3506.448117 1423.672025
3965.000000 1344527 2451.912060 1353.813653
4105.000000 1345480 2451.589748 1300.084475
4201.000000 1358792 69.777049 2382.978728
4258.000000 1343369 2289.056602 1749.426108
4718.000000 27832 3985.140522 2764.886641
4987.000000 1347463 1243.757441 774.121887
5742.000000 1350544 529.656376 1225.876095
5999.000000 1343933 3304.523969 719.765613
6040.000000 4899 2598.823433 43.110839
6177.000000 1371775 1303.069244 3007.112763
6641.000000 1133 850.189762 3963.190644
6672.000000 1381438 2070.323149 3760.427817
6830.000000 1344707 3134.164890 2131.228793
6875.000000 1354678 2243.664005 2615.180571
7110.000000 1378172 1241.838583 3172.187899
7765.000000 1386725 1699.349246 3966.253212
7987.000000 1329891 2896.032311 81.333691
8521.000000 1339256 3967.957293 2051.777553
8738.000000 1343526 3283.173705 1465.123765
8795.000000 1345060 2064.190421 1612.157017
8882.000000 1349716 672.201178 1606.804102
8899.000000 2599 3935.144286 3618.228165
9262.000000 1334705 1035.556662 121.510858
9324.000000 1350286 59.048836 1917.128594
9378.000000 1343355 1907.820729 1800.701181
9390.000000 1341814 3734.050161 2140.958251
9566.000000 1363194 134.058401 2551.042748
9872.000000 1387206 452.554051 3476.181599
