SourceID Photons AvgX AvgY
66.000000 1381126 1787.384657 2754.816336
328.000000 1381280 661.533506 2915.264933
715.000000 1382970 3425.172392 998.691958
926.000000 1408294 1531.362340 3624.616253
1149.000000 1417761 1606.523571 3867.834665
1864.000000 1369178 1309.379903 254.719433
1933.000000 1374728 2404.248471 2551.313739
2454.000000 1389984 3929.001909 608.491445
2679.000000 1134 990.957672 103.354497
3649.000000 1374374 1823.402473 2516.219864
3683.000000 1367181 1635.829629 1440.696837
3736.000000 1376920 2894.725131 2733.034393
3818.000000 1370389 3588.137543 2229.828391
3900.000000 2792 56.503223 704.499284
4099.000000 1370172 1276.788061 2383.384824
6709.000000 1364564 1520.202106 1673.771871
6840.000000 1327 3903.699322 737.903542
7573.000000 1381550 635.521274 2876.899501
7685.000000 1367862 928.133089 623.507915
7702.000000 1378340 2331.649121 1067.530651
8013.000000 1374006 1644.827568 299.532762
8242.000000 1370419 3228.772278 2273.206874
8273.000000 1369884 938.966114 799.522084
8718.000000 1349811 244.341083 76.099238
8841.000000 1379811 2916.348956 2717.285361
8881.000000 1358873 220.175690 1264.739506
9105.000000 1367368 3588.253195 1837.899990
9481.000000 1384433 3058.046894 866.237167
9506.000000 1352958 19.989044 2142.965053
9539.000000 1380031 2142.650582 585.108096
9830.000000 1389240 392.425894 3307.129069
9908.000000 514 167.826848 1482.422179
9924.000000 592 3835.525338 1004.934122
