SourceID Photons AvgX AvgY
427.000000 1007 3912.179742 3928.913605
2202.000000 796293 14.790680 656.013377
2487.000000 1146443 2033.086386 1259.481470
2512.000000 508 164.173228 3076.641732
3079.000000 922626 880.523313 782.217708
3107.000000 1277891 3079.660229 3980.894151
3197.000000 1273965 3809.182042 459.425958
3384.000000 1273102 3594.472400 2313.458396
3820.000000 1044000 855.259184 2804.151072
3836.000000 985639 675.632386 2453.911698
4043.000000 1103113 1126.164383 3006.081427
4079.000000 1182193 1582.047427 3177.122619
4115.000000 1278429 3401.551823 3526.301808
4490.000000 670 108.728358 3713.650746
5197.000000 1137010 1042.838545 3647.400595
5290.000000 1259782 2346.740022 3540.354176
5447.000000 435 128.110345 1322.862069
5817.000000 751 81.656458 134.575233
6125.000000 1191809 2026.840866 2011.827871
7033.000000 1235600 3068.907216 429.046551
7293.000000 1274095 3528.975963 742.367281
7546.000000 1027119 438.407295 3621.080219
7746.000000 1268377 3981.567993 2986.906251
7862.000000 1277157 3576.797175 1975.685631
8652.000000 1275012 3449.852623 1024.034026
8895.000000 1277793 3784.252920 1939.731824
9058.000000 1183646 1244.933603 3891.585804
9108.000000 1196030 2316.658125 1405.787630
9133.000000 1272111 3629.557099 2377.654619
9238.000000 1004949 218.567065 3870.058687
9335.000000 1281762 3668.590738 3704.240058
9472.000000 888499 474.312397 1154.211892
9570.000000 1270887 3104.373527 1951.042281
