SourceID Photons AvgX AvgY
76.000000 1411968 3465.113558 24.173029
520.000000 1425584 205.992055 529.886169
548.000000 1423103 3136.847493 302.393012
679.000000 1412960 2042.655716 1545.690603
913.000000 1414003 3622.252628 2096.647936
1382.000000 1423829 1310.450917 519.837691
1448.000000 1423524 2491.382172 1013.991237
1739.000000 9744 883.293206 4043.923645
1783.000000 1388813 2034.500774 3603.956262
1877.000000 6363 33.810938 2919.725758
1891.000000 1401500 1688.434173 1759.281742
2034.000000 1398360 3157.569496 3448.914153
2041.000000 1427807 2794.285950 606.902521
2180.000000 696 3376.054598 3921.494253
4098.000000 1423588 3889.081215 360.185554
4169.000000 1428533 3450.332186 832.078379
4211.000000 1411335 3688.471744 2416.426122
4517.000000 1411384 3824.652545 2472.799528
5076.000000 18331 3980.250123 1911.059298
5146.000000 1379839 1161.656433 3170.540317
6456.000000 1386 2734.388889 3977.441558
6562.000000 1387749 2024.140132 3250.045090
6759.000000 1425774 1361.826261 613.057196
6841.000000 1407251 697.238776 1388.629624
6864.000000 1401604 3632.316500 3445.202930
7011.000000 1412614 3186.820838 1803.523060
7044.000000 1399428 2069.722622 2014.692483
7201.000000 11919 21.647538 3774.089353
7310.000000 1385330 1616.470953 2680.253850
7324.000000 1406856 109.612594 1221.445505
7423.000000 1408139 3537.777980 2272.307200
7564.000000 1422515 1089.705168 238.061186
8001.000000 21917 15.560068 3823.830816
8067.000000 1387082 2042.040907 3673.872215
8115.000000 1424130 937.566771 739.834835
8383.000000 1388984 866.543698 2032.744209
8517.000000 1397644 2126.743174 2183.602350
8635.000000 1431117 3270.759404 756.089369
8927.000000 1403532 3661.446131 3444.810936
8965.000000 1367069 80.142538 2866.012890
9000.000000 1423416 379.086951 279.300266
9244.000000 1424530 485.946522 416.714625
9449.000000 1409420 3510.601618 2127.699999
