SourceID Photons AvgX AvgY
481.000000 2205853 3748.218533 1394.334128
1363.000000 2199809 1996.699266 3553.162827
1413.000000 2205141 2296.913723 2376.061567
2000.000000 2215236 306.760475 136.749328
2184.000000 2196006 3696.348919 3879.471971
2298.000000 2206191 2556.926455 2376.264178
2334.000000 2215328 508.390870 907.955603
2480.000000 2207206 352.413716 3176.638140
2554.000000 2196786 3390.494620 3210.328233
2661.000000 2197750 2718.056556 3763.305911
2737.000000 2196793 3802.701646 3612.491753
2883.000000 3493 533.641855 68.909820
3168.000000 2213071 1714.284916 1170.030047
3420.000000 2199621 2914.069056 3615.888829
3444.000000 1254 669.207337 132.326954
3448.000000 2203558 1635.182836 2988.181614
4169.000000 2209334 1307.912583 2223.872542
4229.000000 2213508 1358.327093 603.547238
4264.000000 2208278 251.761366 3195.855250
4686.000000 2210944 1473.314095 289.778395
4880.000000 2213419 804.917877 499.728965
5217.000000 2216206 1155.804960 734.886553
5321.000000 2204854 2388.865550 2403.848429
5417.000000 2204666 2709.511922 2640.872752
5760.000000 2206110 604.827107 3747.304403
6002.000000 2215440 1186.233991 1014.036273
6500.000000 2210130 2756.282869 1282.349225
6707.000000 2211101 1118.474367 1961.699096
7216.000000 2203604 253.662742 3936.599998
7585.000000 2200814 3338.961746 2529.743210
8088.000000 2213098 639.399020 1258.748785
8219.000000 2206647 2634.398631 2005.948386
8259.000000 2213038 1127.233724 1018.126344
8263.000000 2193828 3666.030197 3956.156094
8750.000000 2215571 969.798063 530.882922
8770.000000 2210760 2700.036106 596.857427
8789.000000 2214146 367.852530 946.616401
9164.000000 2205307 2218.466896 2245.383108
9617.000000 2211887 2295.588481 1026.130955
9706.000000 4059 3948.950973 34.153979
9818.000000 2207755 1943.433669 2496.319988
9877.000000 2203951 3114.784398 2143.419420
9993.000000 2204337 710.486594 3256.109821
