SourceID Photons AvgX AvgY
143.000000 2085401 331.987156 2711.180308
521.000000 2117512 1400.646606 546.836254
1075.000000 2113668 1737.074918 2457.819663
1254.000000 2139271 2654.038461 99.445597
1440.000000 2148202 3824.511089 1692.947633
1604.000000 2084955 641.452248 3930.400877
1744.000000 2140149 3296.428159 2412.391421
1991.000000 2140960 3427.111424 2455.649377
2053.000000 2128250 3297.514695 3721.505823
2399.000000 2107395 735.169939 61.061919
2918.000000 2101723 486.816884 734.069493
2958.000000 2149124 3817.816250 1430.013550
3125.000000 2110453 1922.347756 3510.098539
3255.000000 2109055 1190.657793 1980.185639
3372.000000 2148346 3615.109355 976.790932
3453.000000 2135824 3662.646319 3504.536399
3769.000000 2101749 983.879271 2397.003714
3797.000000 29294 2470.632723 18.249881
3798.000000 2093966 987.565770 3391.170706
4151.000000 2141353 3159.002338 865.084721
4384.000000 2117963 2337.852504 3268.077130
4684.000000 1159 258.842105 155.856773
5192.000000 2142603 2894.828602 720.065188
5245.000000 2127074 2282.572648 2090.735210
5757.000000 2114815 1445.614904 1749.538201
5820.000000 2141714 2733.839048 438.691949
5899.000000 2085633 372.298551 3141.068070
6292.000000 2146512 3454.440301 1606.836352
6511.000000 2099250 515.140137 1450.493058
6584.000000 2119437 2414.147659 3271.167274
6627.000000 2096369 766.409271 2321.425939
6757.000000 2096757 1063.714580 3298.821940
6927.000000 2132940 3101.887701 2992.665501
7218.000000 2119102 1389.014497 338.594175
7367.000000 1604 1141.024938 123.780549
7546.000000 2143059 3974.025451 1456.181654
7591.000000 2141953 3133.268689 1348.792933
7679.000000 2136372 3750.175884 3836.630733
8422.000000 2120204 1400.409579 727.380633
8678.000000 2091686 353.127317 2114.132030
8810.000000 2121544 2575.866108 3504.640321
8849.000000 2112362 1856.016310 2963.785563
8917.000000 2138920 3082.308071 1758.494743
9158.000000 1131 889.299735 139.884173
9170.000000 2089048 207.221936 1301.486987
9505.000000 43809 3985.300555 2770.165286
9671.000000 2142895 3146.153592 1532.264750
9963.000000 2121708 2129.234007 2091.448685
