SourceID Photons AvgX AvgY
160.000000 2132453 2339.134665 3389.394972
209.000000 2139786 2607.458761 1328.232736
232.000000 2093550 137.464735 3848.777499
442.000000 2118125 1043.086554 1526.542941
749.000000 2132402 3173.480944 4047.616553
1195.000000 2141007 2439.289269 1911.966814
1311.000000 2120744 1326.147399 2875.689734
1683.000000 2136130 2249.118483 1863.159672
1685.000000 2096264 250.228756 3162.583802
1756.000000 2101530 456.733675 3278.457358
2689.000000 2120774 1509.616807 3076.968189
2825.000000 2126753 2028.928647 3698.831181
2931.000000 2150195 3198.473550 153.229083
3172.000000 2154767 3664.623878 1339.775850
3212.000000 2140301 2602.560628 1807.202575
3454.000000 2141681 2513.257239 488.462105
3671.000000 2131844 1673.296422 939.382094
4049.000000 4585 3938.027481 441.671101
4375.000000 2118550 1334.214369 3186.327432
4512.000000 2140050 2458.182434 280.768468
4684.000000 717 286.200837 3927.034868
5014.000000 1348 128.750742 1462.669139
5209.000000 2154051 3538.629899 500.790614
5335.000000 2121558 1593.859183 3620.562480
5447.000000 2142051 2629.435548 1802.026497
5477.000000 2116989 751.631553 894.689201
5602.000000 2123002 1300.411689 1911.086550
5619.000000 2151505 3396.958848 1587.225910
5711.000000 2150742 3945.391407 3139.018563
5816.000000 2125176 1356.192188 829.357008
5869.000000 2133095 2239.679783 2885.376761
5912.000000 2110971 969.080382 3808.335304
6093.000000 2098140 71.741976 1766.148212
6417.000000 2142339 3197.797214 3592.732821
6420.000000 2118591 938.400003 120.877692
6742.000000 2134175 2349.461032 3212.115315
6758.000000 2142310 2818.005122 2068.202760
7047.000000 2131576 1747.435021 1211.471963
7249.000000 2146854 3251.741562 2856.847979
7688.000000 2134839 1921.954481 1226.284933
7757.000000 2151122 3863.858416 2970.921643
8056.000000 2097767 418.282929 3809.160292
8214.000000 2101345 159.826891 2020.638246
8492.000000 2113438 687.090263 1821.042187
8733.000000 2137204 2721.147758 3123.608386
8739.000000 2127387 1396.831594 971.154936
9061.000000 2114064 746.280088 1244.090242
9158.000000 915 902.927869 3917.002186
9312.000000 2110482 941.963713 2730.275848
9521.000000 2126594 1327.062143 1319.910868
9999.000000 2113221 934.176782 2668.684691
