SourceID Photons AvgX AvgY
32.000000 2036175 542.026542 340.221721
241.000000 2096075 2459.826751 2774.364362
297.000000 2074162 839.954634 3593.942152
905.000000 1292 3872.835139 3662.863003
995.000000 2060267 1316.758951 1067.479468
1203.000000 2103786 2258.219921 3916.810599
1508.000000 2063883 201.414007 3801.359169
1908.000000 2095834 2129.648021 3197.028950
2172.000000 2060913 615.565573 2819.233482
2739.000000 2097883 3457.615645 1194.678952
3076.000000 2102419 2463.300055 3225.153257
3316.000000 2033624 300.845172 620.259933
3334.000000 2085065 1263.405253 4002.006205
3517.000000 2102301 2654.947771 2761.359621
3544.000000 2070364 1068.105657 2533.416402
3718.000000 2050810 274.335482 2192.698304
3758.000000 2062647 1267.319294 1462.362436
3906.000000 2125115 3958.771199 3969.533033
4071.000000 1958 88.377937 3862.531665
4126.000000 1244 3181.241158 3932.934084
4313.000000 7532 1689.001859 41.756107
4368.000000 2072790 769.171581 2682.457841
4554.000000 2120192 3813.037207 1962.925580
4579.000000 2978 3915.895232 1964.364003
4587.000000 2065871 544.996665 2338.119073
4802.000000 2082849 1503.837668 2270.902207
4944.000000 2081246 1664.181243 1694.598897
5049.000000 2088837 1148.143451 4042.959796
5057.000000 2091100 1813.879321 2407.809046
5169.000000 2076929 1750.643764 1239.709085
5589.000000 2064464 901.284901 1525.462084
5940.000000 2068153 401.239718 2965.054150
6152.000000 2093457 1323.289927 3814.592720
6303.000000 2088144 1139.718343 3910.520185
6527.000000 2063091 142.079408 3224.621418
6677.000000 2118596 3288.099242 2693.198262
6750.000000 2082063 1013.813535 3139.900375
6790.000000 2053458 731.821119 966.999829
6797.000000 2057076 526.146305 1472.589297
7007.000000 11961 1675.506814 4038.063623
7654.000000 2080321 1041.564295 2954.868176
7779.000000 2046555 49.758522 1771.293982
7898.000000 2058738 558.139020 1767.218512
8430.000000 2089556 1878.589800 2163.658628
8453.000000 986 3857.540568 336.908722
8987.000000 2098001 2093.156233 2787.516607
8992.000000 2047595 891.451283 79.993003
9055.000000 2075687 1230.197329 2105.024790
9346.000000 2046933 279.054841 1316.619744
9351.000000 2109312 3011.224545 2077.924486
9457.000000 2081523 837.436265 3651.650507
9506.000000 2071620 643.630207 2725.041321
9704.000000 2127838 3862.236388 3174.248602
9735.000000 2122702 3758.064392 2640.357142
9770.000000 2128195 3885.445831 2861.244578
9990.000000 11890 31.065517 1272.045500
