SourceID Photons AvgX AvgY
228.000000 2228752 2136.693751 2656.741519
980.000000 2226980 2675.179464 2591.293631
1042.000000 2228167 2695.896375 2787.171841
1054.000000 2218196 3393.036425 4051.713897
1291.000000 2219555 1291.605943 23.990024
1329.000000 2231583 2109.093177 2500.684279
1574.000000 2229196 2497.995492 2664.854727
1619.000000 2229299 3744.663591 1818.032761
1732.000000 2225358 1836.054070 864.991469
1863.000000 2229734 1932.778096 3040.429069
2154.000000 2227142 3703.316283 348.343490
2322.000000 2228152 809.781787 3984.211517
2459.000000 2229489 2666.857970 1118.821120
2470.000000 2227206 2246.128210 227.370872
2830.000000 1037469 748.178409 4068.700265
3028.000000 2227807 2109.695571 1675.880255
3095.000000 2228624 2368.993333 370.715385
3196.000000 2227978 188.304888 387.571417
3293.000000 2228054 3523.167176 1972.855639
3398.000000 2211034 3981.417735 2731.287720
3473.000000 2230738 2082.733504 2915.457081
3667.000000 2230015 2052.508420 3598.158503
3812.000000 2227543 3652.465239 1814.386080
3853.000000 2228314 965.297733 101.862416
4031.000000 2231148 2331.565242 2639.515135
4067.000000 2231637 395.958046 2815.077994
4648.000000 2230117 3650.362760 3974.328599
4721.000000 2229082 1507.974935 182.765860
4738.000000 2226999 3671.750697 4006.753448
4788.000000 2226038 3913.110829 2099.006721
4835.000000 2229077 3306.468055 2401.225580
4867.000000 2227162 3133.827083 2049.786329
4874.000000 2228997 3660.704960 3798.613566
4996.000000 2224852 2061.411694 1171.094112
5094.000000 2229993 2381.382456 1567.844267
5465.000000 2229025 1420.745472 213.577488
5885.000000 2228951 131.839880 2490.060045
6063.000000 2227966 1440.782148 566.183794
6083.000000 2070 91.869082 3322.963768
6272.000000 2229074 3646.387554 3076.491248
7091.000000 2231209 857.036080 2950.834895
7093.000000 2228926 2325.810118 2557.855537
7689.000000 2227446 1654.308235 269.608484
7699.000000 2226727 3593.997239 524.495197
7756.000000 2223933 3653.103467 809.417217
7765.000000 2228923 3629.405475 1519.214401
8010.000000 2226685 2132.022683 748.749485
8184.000000 2227370 3610.329743 3886.475976
8281.000000 2227098 2326.678312 2361.061142
8290.000000 2228058 3659.962615 1790.888401
8790.000000 2229600 731.696266 1344.370852
8921.000000 4052 63.447927 206.395360
8953.000000 1042 2294.713052 150.844530
9021.000000 2128593 3093.009494 4065.726259
9043.000000 2230607 3311.682435 2531.197804
9096.000000 2229371 847.792616 3806.153872
9153.000000 2230252 769.067116 1128.969172
9649.000000 2227673 3103.019755 1286.128413
9721.000000 1206 3664.961028 3933.394693
9774.000000 2227045 3796.546668 784.140055
