SourceID Photons AvgX AvgY
291.000000 2042719 559.499887 3525.059726
315.000000 2221070 1092.738379 3048.895486
629.000000 2302749 2085.185797 2061.856374
918.000000 2328011 3616.036773 1844.926874
957.000000 2271180 1945.372092 3194.086728
1073.000000 2328314 3638.129444 2109.003246
2033.000000 2347026 2642.515238 275.844638
2036.000000 2289784 2385.343826 2736.069603
2685.000000 2330643 2413.392029 1012.731964
2877.000000 2340664 2560.999267 537.369030
3079.000000 2258692 1205.091105 2897.031316
3383.000000 2340208 2801.162804 903.058658
3511.000000 2301750 2640.748556 2547.141011
3710.000000 2292310 917.174997 1655.649954
3855.000000 2298936 2535.013060 2407.884826
4336.000000 2360840 3724.705132 216.304461
4403.000000 2308958 3025.891668 2451.545559
4436.000000 2301602 449.320737 998.412204
4468.000000 2209498 937.394224 3021.401156
4549.000000 2330115 1290.118058 227.149889
4625.000000 2286066 1914.427548 2847.106516
4821.000000 2294244 3917.698195 3582.571201
5163.000000 2328881 2218.243462 922.165759
5230.000000 30287 3981.758708 171.821904
5346.000000 2292138 1747.000035 2350.930832
5512.000000 2349581 3269.012719 701.431779
5563.000000 794 173.204030 3391.037783
5630.000000 2357669 3743.168037 332.924503
5663.000000 2306892 1337.183749 1400.149175
5680.000000 2304214 235.308160 551.959653
5778.000000 1986719 925.450325 3986.378818
6163.000000 1004 2011.666335 139.386454
6595.000000 2305260 813.325798 1061.345274
6906.000000 2287568 3733.956038 3802.700613
7093.000000 2320635 3054.943253 1788.851651
7198.000000 2289871 3604.196850 3567.197416
7317.000000 2348021 2246.223981 137.511261
7843.000000 2310900 778.631050 855.724904
8385.000000 2301980 2751.383815 2544.656489
8437.000000 2320733 2963.693730 1913.885341
8852.000000 2326188 1562.750821 521.513847
9013.000000 2301266 773.516870 1224.501205
9049.000000 2298847 301.646297 973.979181
9379.000000 2278052 538.765985 1972.810870
9467.000000 2304713 1489.504376 1447.898498
9890.000000 2291578 84.417922 1026.890290
