SourceID Photons AvgX AvgY
95.000000 1814572 2187.751144 2326.568946
162.000000 1813283 1967.318053 2896.023186
752.000000 1818198 3970.837066 3686.445425
1879.000000 1805149 418.317096 3333.912100
2235.000000 1812216 3341.140002 445.249067
2303.000000 1810986 721.543814 3769.099766
2322.000000 1817177 2184.788957 3565.945307
2638.000000 1810450 1017.436269 3358.327083
2901.000000 1799031 968.825720 390.368096
3151.000000 12476 291.964812 26.858208
3696.000000 1819519 3711.512621 1438.721470
3852.000000 1812089 2060.957386 2241.983128
4015.000000 1814068 3243.896055 1070.876236
4066.000000 6992 2140.479262 4027.995995
4211.000000 2711 2096.467355 81.887864
4300.000000 1819783 3270.737689 2190.195277
4655.000000 1814089 1919.852007 2637.531758
4662.000000 1816023 2896.412489 1379.062603
4886.000000 1803100 315.007703 2557.646881
4902.000000 1818699 3405.393378 2399.869872
4916.000000 1814701 1713.964178 3175.899581
5065.000000 1814734 1063.031965 3985.772274
5313.000000 1820309 3598.693548 2905.383873
5918.000000 1802966 443.568478 2429.352435
5970.000000 1811597 1585.565862 2895.886820
6074.000000 1817494 2826.310380 2648.764796
6873.000000 1815902 2624.896119 2727.719171
7293.000000 1810838 1385.006510 2859.923925
7368.000000 1748901 1494.932387 7.375534
7936.000000 1808793 1476.688542 2840.722760
8077.000000 1816942 2586.088739 3606.860349
8581.000000 1808785 2093.229531 1118.928439
9106.000000 1814784 2747.471533 1656.757685
9376.000000 1817313 3084.320047 4044.381403
9581.000000 1797278 949.409920 75.349551
9731.000000 1813682 3279.072141 280.635282
9787.000000 1806114 733.552320 2602.868776
9986.000000 1798592 1299.923123 77.065229
