SourceID Photons AvgX AvgY
-1026.937360 756 3897.662698 2715.070106
-1021.578960 899829 3970.077731 1524.983245
-1016.220560 904121 3885.059047 328.035167
-1029.830060 899065 3806.102862 3341.242034
-1024.470549 901967 3720.845944 2144.116186
-1019.111038 905426 3635.614896 947.126681
-1032.723871 900715 3556.965170 3960.342959
-1027.363249 900560 3471.564494 2763.301367
-1022.002627 903805 3386.244182 1566.272310
-1016.642004 904553 3300.966513 369.376461
-1030.257060 902199 3222.385427 3382.481511
-1024.895327 902604 3136.995504 2185.418187
-1019.533593 905590 3051.602008 988.441319
-1033.151982 899711 2973.284121 4001.612816
-1027.789138 901955 2887.771778 2804.620772
-1022.426293 903701 2802.314215 1607.624414
-1017.063449 903994 2716.883380 410.757940
-1030.684060 901144 2638.647044 3423.811271
-1025.320104 902592 2553.091234 2226.807417
-1019.956149 906176 2467.594706 1029.901805
-1033.580093 900984 2389.630622 4042.897973
-1028.215027 903888 2303.961064 2846.032949
-1022.849960 906180 2218.410095 1649.059159
-1017.484893 907238 2132.848567 452.211507
-1031.111060 902843 2054.954395 3465.252644
-1025.744882 903984 1969.283890 2268.265408
-1020.378704 907385 1883.650442 1071.380760
-1034.008204 6584 1807.293742 4046.179982
-1028.640916 904740 1720.220273 2887.516996
-1023.273627 906862 1634.494357 1690.574148
-1017.906338 907691 1548.843709 493.786125
-1031.538060 904193 1471.288921 3506.741762
-1026.169660 905931 1385.439573 2309.825826
-1020.801260 907758 1299.721460 1112.961911
-1015.432860 451 1213.243902 118.802661
-1034.436316 839 1225.859356 3961.972586
-1029.066804 904685 1136.532959 2929.048721
-1023.697293 907624 1050.690566 1732.185834
-1018.327782 907439 964.845433 535.389645
-1031.965060 903907 887.659630 3548.338602
-1026.594438 906337 801.733148 2351.420172
-1021.223816 907664 715.795668 1154.608020
-1015.853193 1218 632.229885 82.706897
-1034.864427 354 663.909605 3897.200565
-1029.492693 905898 552.867570 2970.707957
-1024.120960 906453 466.831889 1773.839442
-1018.749227 910339 380.867142 577.103879
-1032.392060 904650 304.067755 3590.004948
-1027.019216 906148 217.987158 2393.118031
-1021.646371 905901 131.969273 1196.333120
-1016.273527 277655 46.227498 2.593827
-1029.918582 1903 63.044141 3016.286390
