SourceID Photons AvgX AvgY
-1039.288138 664 3905.960843 3902.876506
-1033.865293 906464 3969.558295 2749.342565
-1028.442449 911495 3880.244588 1553.006642
-1023.019604 910863 3790.877054 356.693358
-1036.789104 908829 3722.694621 3369.413984
-1031.365149 912212 3633.257055 2173.020915
-1025.941193 912781 3543.776589 976.702199
-1039.714027 907885 3475.781414 3989.429279
-1034.288960 910262 3386.278580 2793.057637
-1028.863893 909995 3296.722581 1596.730205
-1023.438827 912095 3207.177883 400.427762
-1037.213882 908666 3139.329375 3413.169463
-1031.787704 911499 3049.736557 2216.764443
-1026.361527 910656 2960.123667 1020.465250
-1040.139916 907705 2892.508826 4033.136563
-1034.712627 909266 2802.822780 2836.839857
-1029.285338 909727 2713.133104 1640.504482
-1023.858049 910858 2623.454391 444.185063
-1037.638660 908598 2555.923441 3457.000885
-1032.210260 910952 2466.244012 2260.616166
-1026.781860 912411 2376.485781 1064.273290
-1040.565804 22551 2309.761518 4058.825329
-1035.136293 909547 2219.375678 2880.729937
-1029.706782 911933 2129.550690 1684.337047
-1024.277271 911313 2039.723348 488.073463
-1038.063438 908203 1972.548725 3500.902689
-1032.632816 910424 1882.698955 2304.539091
-1027.202193 911228 1792.807462 1108.197123
-1021.771571 402 1698.522388 158.069652
-1040.991693 945 1728.796825 3972.591534
-1035.559960 909204 1635.881914 2924.707391
-1030.128227 910965 1545.944962 1728.344023
-1024.696493 911175 1455.973025 532.030230
-1038.488216 908580 1389.174583 3544.914950
-1033.055371 911136 1299.154501 2348.527400
-1027.622527 911720 1209.108543 1152.187992
-1022.189682 1070 1122.173832 84.568224
-1041.417582 352 1155.409091 3912.505682
-1035.983627 908271 1052.423374 2968.730033
-1030.549671 911194 962.336490 1772.368927
-1025.115716 911462 872.243327 576.043715
-1038.912993 907099 805.770096 3588.960693
-1033.477927 910127 715.611078 2392.604797
-1028.042860 909529 625.453440 1196.267455
-1022.607793 319689 535.249674 2.552324
-1036.407293 907063 468.943155 3012.847522
-1030.971116 911784 378.734992 1816.471795
-1025.534938 909251 288.512907 620.123711
-1039.337771 907303 222.386539 3633.103027
-1033.900482 907145 132.115830 2436.747071
-1028.463193 909505 41.912584 1240.397937
-1023.025904 782 72.029412 97.418159
