SourceID Photons AvgX AvgY
400.000000 257709 2739.034461 2248.331595
1216.000000 264635 3580.357564 266.943481
1389.000000 259791 1693.318433 1023.601661
1505.000000 258171 288.926301 1021.846726
1566.000000 259013 2353.188743 1233.671627
2840.000000 259128 2069.847238 1611.385686
2865.000000 261222 1862.238609 3823.773648
2932.000000 258404 560.017341 1209.609317
3035.000000 258554 3882.816913 1715.414463
3303.000000 1342 411.080477 4036.513413
3495.000000 266258 3925.962255 38.586687
3749.000000 258281 1446.667858 1337.325618
3863.000000 258379 2202.533004 2631.155996
3916.000000 257968 1448.315667 1377.262971
4090.000000 257177 581.577182 2200.480249
4644.000000 263183 1947.869167 3953.552103
4650.000000 261523 1194.963823 622.427217
4933.000000 244675 4.661563 1854.346799
4998.000000 260989 3822.939545 1045.544165
5087.000000 261938 2736.189854 3775.898125
5165.000000 257509 1896.387070 1791.200909
5197.000000 265187 3176.438132 308.921851
5271.000000 258077 1285.965239 1500.973179
5275.000000 248 164.479839 85.282258
5446.000000 257648 2099.385701 2144.677948
5883.000000 258669 2526.538831 2477.841357
6509.000000 257843 743.949644 2765.503376
6510.000000 258785 3728.417304 2925.351319
6649.000000 1402 2441.013552 38.345934
6660.000000 257198 85.162237 1985.481139
6778.000000 258446 645.185010 1225.850866
6925.000000 260714 3866.761095 3898.842325
7011.000000 264292 2637.373080 298.967498
7327.000000 258359 3354.198762 2303.671124
7604.000000 258826 2308.311456 3294.115618
8061.000000 260462 3925.149085 3465.924868
8198.000000 258925 2142.694761 2270.512141
8207.000000 261759 952.127549 3919.164728
8888.000000 260294 2385.504783 3446.799899
9063.000000 258013 1850.888730 2566.252871
9261.000000 260083 258.711623 645.581730
9353.000000 264087 3206.110910 533.043993
9405.000000 258085 3793.905744 2869.747727
9553.000000 259949 1969.751305 3417.667285
9699.000000 258630 2973.044569 2380.703979
