SourceID Photons AvgX AvgY
150.000000 1026 149.300195 1558.609162
240.000000 2204206 3073.198489 2609.564454
529.000000 2260627 156.780138 412.416126
609.000000 2194468 2350.606555 3701.301006
1312.000000 2239510 1865.486500 1350.708071
1393.000000 2229655 1624.643701 2281.313436
1423.000000 2225317 950.802521 2988.439334
1863.000000 2252431 158.706525 1450.269709
1949.000000 5060 2426.804150 4014.276877
2557.000000 2201901 3693.396188 2199.728626
3995.000000 2185863 3030.077084 3669.113980
4281.000000 2210347 2903.860187 2478.269559
5062.000000 2238792 1841.846933 1143.510752
5226.000000 2133170 3990.558559 3196.233496
5343.000000 5427 3949.184632 460.697623
5388.000000 2215566 997.824884 3313.515536
5636.000000 2236354 2276.390670 1051.159543
5885.000000 2206798 3277.865660 2434.489768
5923.000000 2188698 3896.054514 2846.094606
6431.000000 2231927 3081.910011 539.324126
6502.000000 2226396 1798.366024 2118.722560
7415.000000 5816 3949.405605 3021.600241
7572.000000 843 3112.708185 3909.400949
7943.000000 2217644 3375.456250 1271.124216
7962.000000 1664598 2598.624664 4067.896686
8002.000000 2259680 221.608419 603.514049
8320.000000 12065 435.969001 30.709822
9032.000000 1814 95.965821 319.811466
9070.000000 2256159 369.295673 650.197745
9155.000000 2223031 3742.130814 514.044436
9228.000000 2218233 3962.693628 626.706845
9365.000000 2106 803.707028 3977.599240
9882.000000 2208528 3129.332713 2319.428286
