SourceID Photons AvgX AvgY
408.000000 2341741 3247.381451 2579.797736
477.000000 2341020 2649.130880 1984.225734
540.000000 2343746 3302.461665 3515.884771
966.000000 63816 9.531481 4028.839116
1014.000000 2347781 900.330820 3320.276796
1083.000000 2341618 3512.899323 1613.863134
1114.000000 2340520 2763.417505 1567.269472
1235.000000 2343867 1112.783491 3189.544118
1261.000000 2336150 3963.155205 1696.849477
1278.000000 2343040 3629.331783 3049.868244
1409.000000 2341627 826.367116 1231.934460
1700.000000 6997 3955.461198 2865.431899
2285.000000 2338240 3721.624616 1505.293233
2618.000000 2339692 1389.385577 1377.423535
2709.000000 2340464 932.886720 854.529381
3506.000000 2339262 1300.167210 190.700281
3762.000000 2345316 2236.303870 3880.981222
4052.000000 2345634 2721.489865 2984.517472
4101.000000 2346079 699.082192 3419.939195
4375.000000 2343973 2076.416345 2417.318496
4537.000000 2342119 1699.522544 2756.692424
5025.000000 2342731 1512.768927 1522.751239
5316.000000 2338377 3745.698008 336.108561
5597.000000 2339419 1271.103032 1309.472938
5668.000000 2342803 1579.624773 2794.969871
5787.000000 2341820 3370.817235 950.627534
6372.000000 2340368 3524.937106 3670.319489
6453.000000 2333292 3852.984215 75.890350
6595.000000 2337899 1482.578717 131.699994
6705.000000 938 175.475480 1080.391258
6858.000000 2345611 3395.610545 3429.859580
6924.000000 2341285 2218.063501 1008.454062
6961.000000 2338259 29.351078 2844.990253
7335.000000 2341681 2809.254204 428.776921
8276.000000 2344479 856.442595 766.448835
8296.000000 2344299 742.525335 2700.593119
8414.000000 2345601 141.381922 3538.819594
8737.000000 2342719 2390.079263 2776.730171
8758.000000 2342415 727.166368 1241.476398
9040.000000 2342073 2999.038027 1976.132209
9163.000000 2341650 3048.880261 868.639360
9482.000000 2348229 406.826204 3564.812346
9555.000000 2345026 1437.810690 2791.403520
9576.000000 2345203 948.625060 3367.373422
9678.000000 1613 1726.029138 125.143211
9683.000000 2345102 2526.772375 3947.799847
9809.000000 981 99.345566 112.942915
9962.000000 2346351 248.413181 3659.214918
