SourceID Photons AvgX AvgY
33.000000 2127383 1291.318109 2794.400907
647.000000 2064967 2393.593175 3079.471717
805.000000 2160336 2545.969905 980.301388
811.000000 2137694 2945.814132 1900.899862
933.000000 2008664 755.552719 3793.726865
1019.000000 2148033 2459.790919 1695.904235
1023.000000 2164805 912.558664 1303.628857
2444.000000 2185715 889.568753 402.704502
2456.000000 2181657 211.869507 760.579163
2556.000000 2151405 3976.194178 536.627971
2613.000000 2180715 551.863565 621.877658
2826.000000 2165274 1338.128611 1192.988235
2841.000000 2143397 1900.922388 2023.636102
3173.000000 2020360 1932.943912 3425.474846
3204.000000 2179780 197.304562 797.384870
3367.000000 2139642 92.910198 2583.049240
3368.000000 2167826 261.037354 1414.943590
3377.000000 118538 1924.649201 4064.476978
3662.000000 12714 29.237219 3199.152352
3838.000000 2134544 2059.098952 2426.893398
3913.000000 2153867 2596.502165 1245.295372
4890.000000 1861895 3911.405084 3432.898122
4915.000000 5627 1399.388484 47.977608
5058.000000 2153752 2054.017150 1453.973738
5096.000000 2159693 688.854385 1547.560145
5149.000000 2153719 3182.577298 1180.670289
5764.000000 1344070 3995.870089 3949.864899
6380.000000 2165967 3640.086367 262.650052
6566.000000 2182815 365.035166 642.477223
6664.000000 2143312 3945.827503 1162.178457
6817.000000 2125125 725.018189 3090.992152
6922.000000 2177906 2647.639924 268.132413
7852.000000 2148587 1854.118315 1783.803780
7945.000000 2171876 3478.791223 140.163007
8170.000000 2178030 224.951128 984.116846
8171.000000 2144296 3913.668570 1229.132572
8245.000000 1810960 2636.937551 3999.106781
8306.000000 2177554 1439.769964 498.822080
8392.000000 2106964 2655.597681 2748.902735
8638.000000 2148308 3950.451337 1072.823041
8662.000000 2143599 375.493959 2464.870385
8828.000000 2129558 1912.742632 2592.418893
8942.000000 1976330 3179.380577 3257.591374
9100.000000 2153524 3624.119000 1016.038563
9152.000000 2167157 1657.309013 1038.505140
9162.000000 2170614 674.447724 1122.499812
9806.000000 881 167.330306 793.364359
