SourceID Photons AvgX AvgY
237.000000 2498600 2702.044190 2384.670399
325.000000 2509231 1783.400076 1838.642357
331.000000 2489635 3380.799058 3226.612316
394.000000 2504558 429.763895 3802.385386
544.000000 2510241 221.456725 65.738136
731.000000 2505501 1806.799157 2179.074212
960.000000 2500275 1260.338799 3878.010244
1031.000000 2499079 1008.744074 4026.236071
1375.000000 2488472 2935.077675 3960.126607
1432.000000 2504618 2452.222754 330.864959
1444.000000 2495083 3570.078462 2659.665551
1451.000000 2505610 297.864181 3810.114498
1619.000000 2500565 2450.576412 2425.875984
1762.000000 2515054 337.222927 311.669704
1852.000000 2510368 478.239173 2034.800386
2612.000000 2499818 2850.542001 1064.153802
2675.000000 2509818 924.859550 1844.612015
2967.000000 2498100 2859.737795 2373.587370
3071.000000 2493829 2685.722185 4015.543411
3433.000000 2505133 2228.658885 2007.722981
3456.000000 2499735 3364.408672 484.855836
4412.000000 2506617 1263.226376 546.069972
4491.000000 2509657 583.525220 1947.320996
4603.000000 2507655 915.995953 2245.950003
4817.000000 2505130 2102.909161 171.807119
5044.000000 2497409 3566.670575 1120.574952
5205.000000 2508124 520.723890 2232.606146
5336.000000 2510889 211.713584 737.394377
5727.000000 2490247 3591.356466 3644.272859
5844.000000 2499026 2815.283101 2845.608396
5886.000000 2487825 3188.599287 20.765032
5985.000000 2048 101.645020 459.439453
6143.000000 14273 3968.791564 3702.260562
6395.000000 2504689 1017.699343 3713.604000
6399.000000 2495042 17.102103 3628.904956
6481.000000 2509654 989.751245 952.534015
6567.000000 2495092 1934.468442 3748.669169
6900.000000 2508755 887.094453 312.529723
7121.000000 2500544 2150.650037 3149.515165
7294.000000 2498977 1568.516770 3339.492142
7336.000000 2496734 2679.313884 3123.418525
7855.000000 2510134 166.757557 3686.114984
7864.000000 2498709 2483.410200 2857.230187
7957.000000 2502177 1894.381458 3571.558915
8321.000000 2475162 1740.685493 11.071041
8341.000000 2512528 578.132594 848.620613
8660.000000 2495340 3310.626780 2398.640187
9543.000000 2494329 3654.958817 2698.319324
9683.000000 2509078 34.254837 755.967912
9714.000000 2490014 15.386594 1748.523097
9851.000000 2494923 2996.771951 2875.057509
9898.000000 2510492 304.393714 75.622852
9960.000000 2510409 261.106460 2582.600349
9969.000000 2506497 1225.950930 327.137452
