SourceID Photons AvgX AvgY
115.000000 2533014 1865.394438 1071.347660
141.000000 2534402 251.062614 2218.846831
250.000000 2530795 2385.122234 605.243462
464.000000 2531867 347.025766 2561.994119
682.000000 2531974 3157.659620 1889.271624
783.000000 2536415 1514.153834 1078.221802
1366.000000 2532534 1083.043326 534.539791
1885.000000 2529549 1260.042874 4024.830759
2219.000000 2530794 1360.037743 1698.115491
2269.000000 2530480 3620.861735 50.662017
2694.000000 2534782 2087.498811 3231.788394
3079.000000 2531008 2413.879043 3682.018270
3216.000000 2532081 1373.131844 2528.533343
3394.000000 2534161 1387.339549 652.082488
3473.000000 2530436 3366.020423 2456.798774
3502.000000 2529449 1984.300778 3465.417052
3592.000000 2533518 2103.342432 525.992924
3715.000000 2533198 1018.159734 589.761781
3780.000000 2533298 1999.790807 1810.239217
4144.000000 2535968 2733.748598 1096.466187
4802.000000 5108 1981.554620 4007.989428
5513.000000 2520419 2311.547753 21.464726
5641.000000 2532492 1768.696631 3521.191511
5816.000000 2530449 2157.664844 3276.586618
6024.000000 2395483 3866.372888 5.168154
6298.000000 2528472 40.286060 3237.559803
7090.000000 2534333 591.606208 1166.966539
7172.000000 2530404 2387.840865 3539.570935
7178.000000 2531866 3853.074181 229.569655
7323.000000 2535198 851.608033 223.705406
7803.000000 2530795 1443.918215 3758.996820
8139.000000 2526874 3521.077545 3363.938770
8524.000000 2531711 2188.481020 2438.098125
8535.000000 2532872 1571.721001 1569.233037
8707.000000 2535436 3201.166706 1517.419590
8712.000000 2532496 3224.341288 259.230226
8941.000000 2528141 366.880057 2798.154861
9015.000000 2530846 3704.725030 1421.558443
9086.000000 2530877 3918.378653 771.216781
9729.000000 2528167 3486.365271 1908.009993
