SourceID Photons AvgX AvgY
3.000000 2424638 3456.582122 154.779450
43.000000 12694 3965.936978 1871.854656
890.000000 2385913 3190.915520 2309.614485
1130.000000 2422031 3036.952859 484.015648
1220.000000 2393195 1357.426489 2817.360596
1258.000000 2360166 2496.133153 3979.706418
2237.000000 2407830 3257.760820 1399.889087
2445.000000 2394322 2506.069073 2418.260921
2594.000000 2368668 1766.357922 3776.103892
2724.000000 2385763 3640.301696 2394.565367
2778.000000 2397952 852.254693 2884.687900
3182.000000 2424845 1378.724072 1018.230774
3314.000000 2403640 2597.821499 1762.875773
3550.000000 2413774 3839.828755 802.832475
3778.000000 2368173 1527.859638 3857.105415
3933.000000 2352574 3286.776751 4024.822225
4073.000000 2388980 2908.067363 2454.711447
4154.000000 2407065 3207.294601 1309.053502
4221.000000 2372379 2879.390877 3289.613732
4322.000000 2389687 1806.600819 3050.769908
4656.000000 2411961 1948.944083 1465.156202
5132.000000 2368034 3127.594532 3334.795564
5563.000000 2377981 833.208717 3709.306464
5733.000000 2381396 2131.880817 3045.983952
6270.000000 960 3830.626042 860.892708
6315.000000 2393494 2522.981478 2374.305583
6578.000000 2428591 3086.651776 219.060193
6580.000000 2442039 198.239757 98.053208
6743.000000 2408909 2615.839629 1469.055366
6915.000000 2434971 1949.447967 66.460723
7045.000000 2411837 2570.503981 1408.943582
7103.000000 2412640 3961.237795 331.288461
7192.000000 2397615 755.690361 2607.341904
7292.000000 2424333 2587.531815 693.957149
7382.000000 2360835 3630.499752 3602.675956
7930.000000 2368580 3152.964598 3291.804020
8114.000000 2352725 3474.659656 3868.988729
8233.000000 2353393 2182.994408 4044.144588
8525.000000 2399455 767.707927 2723.332229
8552.000000 2416097 823.861715 1618.487584
8700.000000 2437279 245.459272 346.771080
8797.000000 2428708 330.894168 1201.939826
9213.000000 2406228 1054.575792 2332.630841
9314.000000 2425712 3195.963872 190.838700
9399.000000 1421 1769.104152 120.641802
