SourceID Photons AvgX AvgY
673.000000 2209270 2465.963253 1297.401973
1184.000000 2203539 1044.756402 668.576037
1237.000000 2205516 2777.675093 822.518804
1463.000000 2202316 3982.212680 3291.277251
1470.000000 2210626 273.686341 2983.424897
1762.000000 2218872 1951.253438 3906.380864
2153.000000 2208681 668.561656 2047.964431
2479.000000 2202083 1912.190160 282.615340
2983.000000 2201459 3113.040906 134.863243
3145.000000 2210338 2017.186396 1527.650979
3374.000000 2219440 1713.075273 3563.999435
3510.000000 2210001 1198.344851 1705.876818
3662.000000 2202572 3559.829516 202.860326
3685.000000 2205188 871.963850 896.174903
3959.000000 2213924 185.521427 3125.213452
3972.000000 2213287 3588.291071 1631.655804
4051.000000 2207419 1648.469227 1224.164381
4538.000000 2200125 2009.842791 312.034134
4609.000000 2205745 412.766052 1459.979513
4949.000000 2214805 3214.995703 2589.913948
5424.000000 2208929 299.180249 2424.859436
5518.000000 2208774 328.480831 2894.947133
6073.000000 2205680 3718.096461 825.042530
6287.000000 2216729 2705.136484 2869.848820
6409.000000 2211703 887.082128 2394.660393
6548.000000 2204724 2586.600750 1024.743946
7132.000000 2212668 3460.043269 2752.979136
7363.000000 2217706 2050.092619 3726.046365
7367.000000 2207830 3746.240730 1305.041172
7440.000000 2208524 3619.231196 1370.253050
8053.000000 2213144 1732.374233 3265.793243
8164.000000 2215100 1285.928704 3611.396854
8648.000000 3618 71.080984 3005.025981
8696.000000 1825 98.036164 167.262466
9196.000000 2051355 4.276144 3074.724909
9369.000000 2187968 3984.507865 206.626610
9372.000000 2204553 2524.258760 729.461943
9389.000000 2207289 62.330772 2186.588746
9435.000000 588379 3996.276159 2235.135831
9449.000000 2220320 2610.617309 3591.616668
9571.000000 2216282 2146.694923 4021.317346
