SourceID Photons AvgX AvgY
375.000000 1058761 2516.637124 3477.650219
557.000000 1593735 869.609210 322.827106
645.000000 1648876 3046.355967 1443.279333
889.000000 1365153 3962.356904 3141.885017
1051.000000 1620113 3737.686440 1898.145191
1179.000000 1607907 2622.541475 1339.716028
1325.000000 1591261 3469.367352 1858.764705
1433.000000 1562441 1339.835731 755.936508
1772.000000 1199934 4.416231 1293.600434
2094.000000 1440016 3535.013098 2544.120229
2272.000000 1486873 1803.491502 1380.477837
2581.000000 1151007 1186.816584 2455.357636
2941.000000 1005 3870.481592 1817.997015
3021.000000 1937989 3334.379928 400.783856
3573.000000 1498140 426.412891 463.500126
3727.000000 734 3842.757493 2068.111717
3790.000000 1068009 573.961359 2342.034459
3950.000000 1742698 2747.566014 916.213703
4311.000000 2940 3012.772789 71.982993
4807.000000 1489468 270.057049 397.248081
5036.000000 1855087 3473.471030 879.872684
5197.000000 1208647 3219.366976 3394.635305
5214.000000 1925051 3690.866866 657.217067
5327.000000 1178633 2420.976516 3059.546721
5440.000000 1483967 1900.935476 1443.237511
5965.000000 1677173 3054.512043 1339.351299
6037.000000 1589852 2061.528094 1081.427542
6215.000000 1991053 3844.615833 327.601044
6835.000000 8059 1980.991810 36.214667
6962.000000 1481451 3428.005772 2302.189169
7156.000000 1120391 522.915657 2143.987648
7900.000000 1447891 2995.506677 2226.296594
7931.000000 1388836 838.866973 1283.230451
9040.000000 1238222 3119.991725 3260.178753
9212.000000 1287702 1153.086518 2026.861381
9282.000000 1055894 1801.110962 3099.101344
9455.000000 1876836 3900.102545 996.881040
