SourceID Photons AvgX AvgY
176.000000 2193520 1154.445032 1850.403855
213.000000 2187759 155.753270 3778.588906
306.000000 2185130 1776.989787 3007.686348
443.000000 2183844 744.322069 3848.637329
635.000000 2173741 3803.273113 1789.008707
730.000000 2201021 70.904511 46.435452
897.000000 2195790 1089.345497 848.194560
1845.000000 2195980 1339.465324 1239.922441
1984.000000 2197564 994.461494 893.327062
2943.000000 2188806 1419.192890 3115.680383
3599.000000 2077980 3993.259636 3205.016180
3712.000000 2184488 3800.035833 684.808154
4017.000000 2421 1386.747625 101.607600
4379.000000 2367 3897.019011 1356.201943
4861.000000 2193801 1361.964870 2096.509449
4960.000000 2190502 2573.200641 1267.246131
5288.000000 2182467 2386.100873 2640.136830
5556.000000 2195313 1175.531413 799.833787
5734.000000 2186932 1980.108163 2379.944199
5753.000000 2171343 3533.542987 3207.149251
5831.000000 2191527 518.542002 2642.281497
6141.000000 2179485 3609.934201 861.567499
6239.000000 2184249 761.634925 3846.938591
6496.000000 2196131 369.043272 2343.885972
6734.000000 2176578 3196.830708 2766.988094
7311.000000 2181358 3259.843402 1181.993510
7387.000000 2170410 3085.093323 3374.738739
7425.000000 2202219 148.381618 737.499264
7546.000000 2155758 3933.516262 4035.235090
7691.000000 2187076 3220.881880 182.190800
8079.000000 2163598 3566.912307 3773.271971
8135.000000 2180897 1007.764355 3915.060265
8219.000000 2161440 3878.002204 3641.091713
8360.000000 2193064 2552.532215 144.226532
8375.000000 2177854 2576.523532 3456.309798
8615.000000 2190323 1772.447740 1799.289079
8665.000000 841 3810.310345 1653.185493
8884.000000 2190361 1000.235794 2540.475587
8887.000000 2185116 3116.061516 1202.913154
8969.000000 2201244 328.174347 1238.679946
9342.000000 2187561 3019.354713 577.486769
9438.000000 2170989 3538.301541 2943.675353
9615.000000 2190906 890.108476 2629.244715
9789.000000 2188435 1880.210208 1520.755650
9819.000000 2194114 1154.931884 1866.539597
