SourceID Photons AvgX AvgY
145.000000 2173562 3528.639613 1943.534536
264.000000 2139778 542.108067 127.355893
337.000000 2176557 3206.651681 2713.462025
683.000000 2151109 1780.746205 489.313848
1076.000000 2011 105.491298 1559.036300
1223.000000 2152970 615.697032 1165.651485
1226.000000 2188174 2994.933432 3695.237612
1247.000000 2145672 892.129979 333.769762
1594.000000 2167095 707.493121 2607.125230
1712.000000 2171925 3589.917866 2064.108943
1894.000000 2178135 2873.005447 2697.454260
2091.000000 2163581 1920.407728 1809.441905
2443.000000 14822 3971.845163 290.579679
2655.000000 2179424 2448.549473 3240.485966
2778.000000 2152588 1677.146988 781.470653
2909.000000 2156080 2833.105859 251.545636
2934.000000 2184531 3884.748522 3745.745044
3190.000000 2184294 2821.386420 3515.090575
3523.000000 2151352 3246.592112 89.741283
3544.000000 2188147 3930.284559 3732.916360
3546.000000 2150506 1257.567308 661.129718
3684.000000 2176820 2343.593110 2956.058683
3776.000000 2150568 261.233965 981.435448
4790.000000 2178239 545.113623 3913.430637
4823.000000 2181323 2360.096044 3471.745857
4877.000000 2164421 1310.920622 1817.447266
5304.000000 2176725 2233.592607 2898.191034
5306.000000 2156181 2506.047249 507.468953
5809.000000 2188201 3667.382815 3491.017177
6016.000000 2150964 478.967028 1265.841138
6243.000000 2156341 3670.858913 299.009729
7032.000000 1091 3219.987168 142.068744
7055.000000 2189111 2824.692706 3898.376446
7124.000000 2171584 3816.424493 1967.964657
7195.000000 2175221 2399.330142 2506.794398
7344.000000 2156989 2843.548457 619.358868
7526.000000 2160371 406.160834 2151.752648
7548.000000 2151892 2716.708863 142.055727
7927.000000 2164383 1412.831957 1830.866507
7944.000000 2180300 2856.236312 2843.863369
7978.000000 55998 1097.381960 4059.428533
8098.000000 2162938 1146.498375 1741.825018
8198.000000 2164886 2595.339118 1496.071808
8217.000000 2169799 1461.110411 2299.954626
8775.000000 2165642 3395.818942 1214.855324
8858.000000 2176644 704.889786 3695.698703
8950.000000 2161071 3023.769636 1062.932812
9036.000000 2177779 991.476954 3556.016521
9643.000000 2154773 1071.667586 1018.945691
9725.000000 2184550 3200.541446 3146.276575
