SourceID Photons AvgX AvgY
140.000000 1536513 3837.513388 907.184059
218.000000 1543815 888.100322 2588.403964
311.000000 1563673 1078.480298 1022.995527
1258.000000 1537648 1390.658883 2892.091126
1336.000000 1541066 1150.432451 2752.514862
1447.000000 1559551 627.061811 1259.135937
1529.000000 1310950 3703.485085 3700.225655
1605.000000 1537737 1340.289887 2330.223028
2089.000000 1523905 2228.570132 3178.763800
2794.000000 1549264 36.902125 2598.902491
3162.000000 1529647 2583.595853 2221.133456
3484.000000 1562208 1648.765086 747.434257
3513.000000 1521126 3896.155111 1462.240822
4108.000000 1527399 2195.437637 3085.348561
4265.000000 1513602 3789.305961 2045.061035
4539.000000 1538766 820.380744 3524.995209
4602.000000 1385785 2755.135004 3917.757489
4654.000000 1539337 3214.470513 1038.185399
4789.000000 1520535 3471.456149 1814.538659
4966.000000 1430875 2911.942648 3537.572160
5462.000000 1494328 1978.802621 3677.327750
5923.000000 2027 3921.280710 2381.224963
6342.000000 1531876 2017.562056 2073.758339
6543.000000 1522917 2938.931659 1950.797106
6856.000000 1530405 2253.051540 2203.003519
7247.000000 1512004 3941.404783 1853.237470
7372.000000 1531214 2758.276219 1538.709114
7392.000000 1523833 1172.321281 3852.242668
7504.000000 1537204 1739.456301 2829.968727
7995.000000 1542670 782.368795 3224.137117
8153.000000 713 3895.363254 144.260870
8191.000000 1460978 2926.902109 3318.543657
8284.000000 1560029 2683.760119 171.920167
8665.000000 1213403 3932.618807 4005.078909
8775.000000 2123 734.965615 3989.772963
8948.000000 1542443 884.858750 2776.665986
8980.000000 1568020 1049.896007 730.171048
9034.000000 1549742 211.342161 2918.361034
9071.000000 1567425 1521.343098 642.897733
9615.000000 1518189 3372.357021 2259.227655
9679.000000 1537450 1390.263274 2335.476949
9789.000000 1316779 3292.856036 3936.066881
9898.000000 1537583 3265.917712 1012.419132
